Ahal_ID	PSnum	PSname	PScontinuity
g06795	20	Arabidopsis	1
g06796	17	Brassicales	1
g06797	17	Brassicales	1
g06798	6	Embryophyta	1
g06799	6	Embryophyta	1
g06800	11	Mesangiospermae	0.857142857142857
g06801	3	Viridiplantae	1
g06802	3	Viridiplantae	1
g06803	6	Embryophyta	1
g06804	10	Magnoliopsida	0.875
g06805	18	Brassicaceae	1
g06807	3	Viridiplantae	0.928571428571429
g06808	18	Brassicaceae	1
g06809	10	Magnoliopsida	1
g06810	20	Arabidopsis	1
g06811	10	Magnoliopsida	1
g06812	6	Embryophyta	1
g06813	15	rosids	1
g06814	7	Tracheophyta	0.909090909090909
g06815	10	Magnoliopsida	1
g06816	2	Eukaryota	1
g06817	17	Brassicales	1
g06818	8	Euphyllophyta	1
g06819	17	Brassicales	1
g06820	18	Brassicaceae	1
g06821	6	Embryophyta	1
g06822	17	Brassicales	1
g06824	17	Brassicales	1
g06825	17	Brassicales	1
g06826	22	Arabidopsis halleri subsp. gemmifera	1
g06827	17	Brassicales	1
g06828	7	Tracheophyta	1
g06829	9	Spermatophyta	0.888888888888889
g06830	18	Brassicaceae	1
g06831	18	Brassicaceae	1
g06832	17	Brassicales	1
g06833	17	Brassicales	1
g06834	11	Mesangiospermae	0.857142857142857
g06835	11	Mesangiospermae	0.857142857142857
g06836	3	Viridiplantae	1
g06837	3	Viridiplantae	1
g06838	6	Embryophyta	0.916666666666667
g06839	6	Embryophyta	0.916666666666667
g06840	5	Streptophytina	1
g06841	9	Spermatophyta	1
g06842	2	Eukaryota	1
g06843	6	Embryophyta	1
g06844	6	Embryophyta	1
g06845	10	Magnoliopsida	0.875
g06846	18	Brassicaceae	1
g06847	7	Tracheophyta	1
g06848	15	rosids	1
g06850	17	Brassicales	1
g06852	18	Brassicaceae	1
g06853	9	Spermatophyta	1
g06854	11	Mesangiospermae	1
g06855	18	Brassicaceae	1
g06856	3	Viridiplantae	0.857142857142857
g06857	20	Arabidopsis	1
g06859	17	Brassicales	1
g06860	18	Brassicaceae	1
g06861	18	Brassicaceae	1
g06863	17	Brassicales	1
g06864	3	Viridiplantae	1
g06865	2	Eukaryota	1
g06866	18	Brassicaceae	1
g06867	5	Streptophytina	1
g06868	18	Brassicaceae	1
g06869	17	Brassicales	1
g06870	11	Mesangiospermae	1
g06871	17	Brassicales	1
g06872	5	Streptophytina	0.923076923076923
g06873	1	cellular organisms	0.9375
g06874	17	Brassicales	1
g06875	17	Brassicales	1
g06877	9	Spermatophyta	1
g06878	11	Mesangiospermae	1
g06879	18	Brassicaceae	1
g06880	18	Brassicaceae	1
g06881	10	Magnoliopsida	0.75
g06882	5	Streptophytina	1
g06883	18	Brassicaceae	1
g06886	3	Viridiplantae	0.928571428571429
g06887	6	Embryophyta	0.916666666666667
g06888	6	Embryophyta	0.916666666666667
g06890	18	Brassicaceae	1
g06891	5	Streptophytina	1
g06892	3	Viridiplantae	1
g06893	11	Mesangiospermae	0.857142857142857
g06894	6	Embryophyta	1
g06895	6	Embryophyta	0.666666666666667
g06896	9	Spermatophyta	1
g06897	10	Magnoliopsida	1
g06898	10	Magnoliopsida	1
g06899	10	Magnoliopsida	1
g06900	7	Tracheophyta	0.909090909090909
g06901	6	Embryophyta	1
g06903	18	Brassicaceae	1
g06904	20	Arabidopsis	1
g06905	18	Brassicaceae	1
g06906	18	Brassicaceae	1
g06907	11	Mesangiospermae	0.571428571428571
g06908	20	Arabidopsis	1
g06909	9	Spermatophyta	0.777777777777778
g06910	3	Viridiplantae	0.928571428571429
g06911	9	Spermatophyta	1
g06913	7	Tracheophyta	0.909090909090909
g06914	10	Magnoliopsida	1
g06915	20	Arabidopsis	1
g06917	20	Arabidopsis	1
g06919	20	Arabidopsis	1
g06920	11	Mesangiospermae	0.857142857142857
g06921	18	Brassicaceae	1
g06922	18	Brassicaceae	1
g06923	17	Brassicales	1
g06924	9	Spermatophyta	1
g06925	17	Brassicales	1
g06926	3	Viridiplantae	0.857142857142857
g06927	3	Viridiplantae	1
g06928	20	Arabidopsis	1
g06929	20	Arabidopsis	1
g06931	22	Arabidopsis halleri subsp. gemmifera	1
g06933	6	Embryophyta	0.916666666666667
g06934	18	Brassicaceae	1
g06935	11	Mesangiospermae	1
g06936	10	Magnoliopsida	1
g06937	3	Viridiplantae	0.857142857142857
g06938	18	Brassicaceae	1
g06939	1	cellular organisms	0.9375
g06940	18	Brassicaceae	1
g06941	18	Brassicaceae	1
g06942	20	Arabidopsis	1
g06943	20	Arabidopsis	1
g06944	20	Arabidopsis	1
g06945	20	Arabidopsis	1
g06946	10	Magnoliopsida	1
g06947	2	Eukaryota	1
g06948	2	Eukaryota	0.933333333333333
g06949	2	Eukaryota	0.933333333333333
g06950	1	cellular organisms	1
g06951	2	Eukaryota	1
g06952	3	Viridiplantae	0.857142857142857
g06953	3	Viridiplantae	0.714285714285714
g06954	6	Embryophyta	1
g06955	17	Brassicales	1
g06956	6	Embryophyta	0.916666666666667
g06957	15	rosids	1
g06958	15	rosids	1
g06959	15	rosids	1
g06960	15	rosids	1
g06961	15	rosids	1
g06962	15	rosids	1
g06963	15	rosids	1
g06964	15	rosids	1
g06965	22	Arabidopsis halleri subsp. gemmifera	1
g06968	15	rosids	1
g06969	11	Mesangiospermae	1
g06970	2	Eukaryota	1
g06971	6	Embryophyta	0.916666666666667
g06972	7	Tracheophyta	0.909090909090909
g06973	22	Arabidopsis halleri subsp. gemmifera	1
g06974	3	Viridiplantae	0.928571428571429
g06975	7	Tracheophyta	0.363636363636364
g06976	15	rosids	0.4
g06977	14	Pentapetalae	0.666666666666667
g06978	3	Viridiplantae	0.928571428571429
g06979	7	Tracheophyta	0.363636363636364
g06981	20	Arabidopsis	1
g06982	3	Viridiplantae	0.928571428571429
g06983	3	Viridiplantae	0.928571428571429
g06984	3	Viridiplantae	0.928571428571429
g06985	3	Viridiplantae	0.928571428571429
g06986	3	Viridiplantae	0.928571428571429
g06988	18	Brassicaceae	1
g06989	18	Brassicaceae	1
g06990	18	Brassicaceae	1
g06991	18	Brassicaceae	1
g06992	22	Arabidopsis halleri subsp. gemmifera	1
g06994	9	Spermatophyta	1
g06995	17	Brassicales	1
g06996	3	Viridiplantae	0.928571428571429
g06997	9	Spermatophyta	1
g07001	11	Mesangiospermae	0.857142857142857
g07002	11	Mesangiospermae	0.857142857142857
g07004	22	Arabidopsis halleri subsp. gemmifera	1
g07005	11	Mesangiospermae	0.857142857142857
g07006	6	Embryophyta	1
g07007	15	rosids	0.8
g07008	2	Eukaryota	1
g07009	17	Brassicales	1
g07010	15	rosids	1
g07011	6	Embryophyta	1
g07012	17	Brassicales	1
g07013	6	Embryophyta	0.916666666666667
g07014	14	Pentapetalae	1
g07015	18	Brassicaceae	0.666666666666667
g07017	6	Embryophyta	1
g07018	7	Tracheophyta	1
g07019	5	Streptophytina	1
g07021	18	Brassicaceae	1
g07022	18	Brassicaceae	1
g07024	7	Tracheophyta	0.909090909090909
g07025	6	Embryophyta	1
g07026	18	Brassicaceae	1
g07028	6	Embryophyta	0.916666666666667
g07029	9	Spermatophyta	1
g07031	6	Embryophyta	1
g07032	18	Brassicaceae	1
g07033	20	Arabidopsis	1
g07034	17	Brassicales	1
g07035	6	Embryophyta	0.916666666666667
g07036	9	Spermatophyta	1
g07037	2	Eukaryota	1
g07038	15	rosids	1
g07040	2	Eukaryota	1
g07041	18	Brassicaceae	1
g07042	20	Arabidopsis	1
g07043	22	Arabidopsis halleri subsp. gemmifera	1
g07044	22	Arabidopsis halleri subsp. gemmifera	1
g07045	17	Brassicales	1
g07046	7	Tracheophyta	1
g07047	20	Arabidopsis	1
g07048	22	Arabidopsis halleri subsp. gemmifera	1
g07049	17	Brassicales	1
g07051	20	Arabidopsis	1
g07052	17	Brassicales	1
g07056	18	Brassicaceae	1
g07058	10	Magnoliopsida	1
g07059	18	Brassicaceae	1
g07060	6	Embryophyta	0.916666666666667
g07061	10	Magnoliopsida	0.875
g07062	17	Brassicales	1
g07063	18	Brassicaceae	1
g07064	18	Brassicaceae	1
g07066	22	Arabidopsis halleri subsp. gemmifera	1
g07067	18	Brassicaceae	1
g07068	9	Spermatophyta	1
g07069	10	Magnoliopsida	0.875
g07070	17	Brassicales	1
g07071	3	Viridiplantae	1
g07077	20	Arabidopsis	1
g07078	22	Arabidopsis halleri subsp. gemmifera	1
g07079	22	Arabidopsis halleri subsp. gemmifera	1
g07080	20	Arabidopsis	1
g07081	20	Arabidopsis	1
g07082	17	Brassicales	1
g07083	20	Arabidopsis	1
g07084	10	Magnoliopsida	0.75
g07085	20	Arabidopsis	1
g07086	22	Arabidopsis halleri subsp. gemmifera	1
g07087	9	Spermatophyta	0.888888888888889
g07088	11	Mesangiospermae	0.857142857142857
g07089	6	Embryophyta	1
g07090	18	Brassicaceae	1
g07091	18	Brassicaceae	1
g07094	7	Tracheophyta	0.909090909090909
g07095	20	Arabidopsis	1
g07096	11	Mesangiospermae	0.857142857142857
g07097	10	Magnoliopsida	0.875
g07098	18	Brassicaceae	1
g07100	20	Arabidopsis	1
g07101	18	Brassicaceae	1
g07102	22	Arabidopsis halleri subsp. gemmifera	1
g07103	6	Embryophyta	0.833333333333333
g07104	10	Magnoliopsida	0.875
g07105	6	Embryophyta	0.833333333333333
g07106	6	Embryophyta	0.833333333333333
g07107	18	Brassicaceae	0.666666666666667
g07108	6	Embryophyta	0.916666666666667
g07109	18	Brassicaceae	1
g07110	18	Brassicaceae	1
g07111	9	Spermatophyta	1
g07112	20	Arabidopsis	1
g07114	9	Spermatophyta	1
g07115	5	Streptophytina	1
g07116	6	Embryophyta	1
g07118	18	Brassicaceae	1
g07120	18	Brassicaceae	1
g07121	18	Brassicaceae	1
g07122	8	Euphyllophyta	1
g07123	10	Magnoliopsida	1
g07124	20	Arabidopsis	1
g07125	6	Embryophyta	0.833333333333333
g07126	18	Brassicaceae	1
g07127	9	Spermatophyta	1
g07128	9	Spermatophyta	1
g07129	20	Arabidopsis	1
g07130	18	Brassicaceae	0.666666666666667
g07131	22	Arabidopsis halleri subsp. gemmifera	1
g07133	15	rosids	1
g07134	2	Eukaryota	0.933333333333333
g07135	11	Mesangiospermae	1
g07136	17	Brassicales	1
g07138	11	Mesangiospermae	0.857142857142857
g07139	10	Magnoliopsida	1
g07140	18	Brassicaceae	1
g07142	15	rosids	0.8
g07143	8	Euphyllophyta	1
g07145	6	Embryophyta	0.916666666666667
g07146	10	Magnoliopsida	0.75
g07147	6	Embryophyta	1
g07148	18	Brassicaceae	1
g07149	18	Brassicaceae	1
g07150	10	Magnoliopsida	1
g07151	6	Embryophyta	0.833333333333333
g07152	18	Brassicaceae	0.666666666666667
g07153	9	Spermatophyta	1
g07154	15	rosids	0.8
g07155	20	Arabidopsis	1
g07156	18	Brassicaceae	1
g07157	18	Brassicaceae	1
g07158	18	Brassicaceae	1
g07159	18	Brassicaceae	1
g07161	18	Brassicaceae	1
g07162	5	Streptophytina	1
g07163	14	Pentapetalae	1
g07164	6	Embryophyta	0.75
g07167	3	Viridiplantae	0.928571428571429
g07168	6	Embryophyta	0.916666666666667
g07170	9	Spermatophyta	1
g07171	11	Mesangiospermae	1
g07172	10	Magnoliopsida	1
g07173	9	Spermatophyta	1
g07174	9	Spermatophyta	1
g07176	5	Streptophytina	1
g07177	6	Embryophyta	0.916666666666667
g07178	10	Magnoliopsida	0.875
g07179	7	Tracheophyta	0.545454545454545
g07180	10	Magnoliopsida	0.625
g07181	14	Pentapetalae	1
g07182	6	Embryophyta	1
g07183	11	Mesangiospermae	1
g07185	6	Embryophyta	0.666666666666667
g07186	18	Brassicaceae	1
g07187	11	Mesangiospermae	1
g07188	1	cellular organisms	0.875
g07189	10	Magnoliopsida	0.875
g07191	5	Streptophytina	1
g07192	11	Mesangiospermae	0.857142857142857
g07193	11	Mesangiospermae	1
g07194	6	Embryophyta	1
g07195	6	Embryophyta	1
g07196	9	Spermatophyta	1
g07197	5	Streptophytina	1
g07198	8	Euphyllophyta	0.9
g07199	15	rosids	0.8
g07200	18	Brassicaceae	1
g07201	7	Tracheophyta	0.909090909090909
g07202	8	Euphyllophyta	0.8
g07203	10	Magnoliopsida	1
g07204	18	Brassicaceae	1
g07205	1	cellular organisms	0.875
g07206	10	Magnoliopsida	1
g07207	9	Spermatophyta	1
g07208	15	rosids	1
g07209	15	rosids	1
g07210	15	rosids	1
g07211	10	Magnoliopsida	1
g07213	6	Embryophyta	1
g07214	18	Brassicaceae	1
g07215	3	Viridiplantae	0.928571428571429
g07216	6	Embryophyta	1
g07217	17	Brassicales	1
g07218	15	rosids	1
g07219	11	Mesangiospermae	0.857142857142857
g07220	6	Embryophyta	1
g07221	6	Embryophyta	1
g07222	18	Brassicaceae	1
g07223	18	Brassicaceae	1
g07224	11	Mesangiospermae	0.857142857142857
g07225	5	Streptophytina	0.923076923076923
g07226	17	Brassicales	1
g07227	6	Embryophyta	0.833333333333333
g07228	9	Spermatophyta	1
g07230	10	Magnoliopsida	1
g07231	3	Viridiplantae	1
g07232	18	Brassicaceae	1
g07233	15	rosids	1
g07234	10	Magnoliopsida	1
g07235	18	Brassicaceae	1
g07236	20	Arabidopsis	1
g07237	20	Arabidopsis	1
g07238	20	Arabidopsis	1
g07239	11	Mesangiospermae	0.857142857142857
g07241	11	Mesangiospermae	0.857142857142857
g07242	18	Brassicaceae	1
g07243	18	Brassicaceae	1
g07244	17	Brassicales	1
g07245	5	Streptophytina	1
g07246	15	rosids	1
g07247	18	Brassicaceae	1
g07248	17	Brassicales	1
g07249	11	Mesangiospermae	1
g07250	10	Magnoliopsida	1
g07251	11	Mesangiospermae	1
g07252	6	Embryophyta	1
g07253	1	cellular organisms	1
g07254	11	Mesangiospermae	1
g07255	11	Mesangiospermae	0.857142857142857
g07256	17	Brassicales	1
g07257	10	Magnoliopsida	1
g07258	18	Brassicaceae	1
g07259	18	Brassicaceae	1
g07260	18	Brassicaceae	1
g07262	18	Brassicaceae	1
g07263	18	Brassicaceae	1
g07264	11	Mesangiospermae	0.857142857142857
g07265	10	Magnoliopsida	1
g07266	11	Mesangiospermae	0.857142857142857
g07267	3	Viridiplantae	1
g07268	15	rosids	0.8
g07269	17	Brassicales	1
g07270	17	Brassicales	1
g07271	6	Embryophyta	1
g07272	5	Streptophytina	0.923076923076923
g07273	18	Brassicaceae	1
g07274	9	Spermatophyta	1
g07275	9	Spermatophyta	1
g07276	20	Arabidopsis	1
g07277	18	Brassicaceae	1
g07278	18	Brassicaceae	1
g07279	10	Magnoliopsida	0.375
g07280	18	Brassicaceae	1
g07281	18	Brassicaceae	1
g07282	18	Brassicaceae	1
g07283	10	Magnoliopsida	1
g07284	6	Embryophyta	1
g07285	18	Brassicaceae	1
g07288	15	rosids	1
g07289	10	Magnoliopsida	0.875
g07290	10	Magnoliopsida	0.875
g07291	14	Pentapetalae	1
g07292	17	Brassicales	1
g07294	6	Embryophyta	1
g07295	18	Brassicaceae	1
g07296	20	Arabidopsis	1
g07298	6	Embryophyta	1
g07301	18	Brassicaceae	1
g07302	10	Magnoliopsida	1
g07303	17	Brassicales	1
g07304	9	Spermatophyta	0.888888888888889
g07305	10	Magnoliopsida	1
g07306	9	Spermatophyta	1
g07307	3	Viridiplantae	0.785714285714286
g07308	9	Spermatophyta	1
g07309	18	Brassicaceae	1
g07310	6	Embryophyta	0.916666666666667
g07311	11	Mesangiospermae	1
g07312	5	Streptophytina	1
g07313	9	Spermatophyta	0.888888888888889
g07314	6	Embryophyta	1
g07315	10	Magnoliopsida	1
g07317	22	Arabidopsis halleri subsp. gemmifera	1
g07318	18	Brassicaceae	0.666666666666667
g07319	3	Viridiplantae	1
g07320	6	Embryophyta	1
g07321	17	Brassicales	1
g07322	17	Brassicales	1
g07323	8	Euphyllophyta	1
g07324	3	Viridiplantae	0.785714285714286
g07325	2	Eukaryota	0.933333333333333
g07326	9	Spermatophyta	1
g07327	18	Brassicaceae	1
g07328	7	Tracheophyta	1
g07329	17	Brassicales	1
g07330	9	Spermatophyta	0.888888888888889
g07331	10	Magnoliopsida	1
g07332	9	Spermatophyta	1
g07333	9	Spermatophyta	1
g07334	6	Embryophyta	0.5
g07335	17	Brassicales	1
g07336	17	Brassicales	1
g07337	10	Magnoliopsida	1
g07338	6	Embryophyta	1
g07339	18	Brassicaceae	1
g07340	8	Euphyllophyta	1
g07341	2	Eukaryota	1
g07342	1	cellular organisms	0.875
g07343	6	Embryophyta	0.916666666666667
g07344	6	Embryophyta	0.916666666666667
g07345	18	Brassicaceae	1
g07346	2	Eukaryota	1
g07348	10	Magnoliopsida	0.875
g07349	17	Brassicales	1
g07350	5	Streptophytina	0.923076923076923
g07351	6	Embryophyta	0.75
g07352	11	Mesangiospermae	0.857142857142857
g07353	17	Brassicales	1
g07354	2	Eukaryota	0.933333333333333
g07355	18	Brassicaceae	1
g07356	18	Brassicaceae	1
g07357	9	Spermatophyta	1
g07358	18	Brassicaceae	1
g07359	2	Eukaryota	0.933333333333333
g07360	10	Magnoliopsida	0.875
g07361	11	Mesangiospermae	0.857142857142857
g07362	10	Magnoliopsida	0.875
g07363	11	Mesangiospermae	0.857142857142857
g07364	6	Embryophyta	1
g07365	18	Brassicaceae	1
g07366	6	Embryophyta	0.916666666666667
g07367	6	Embryophyta	0.916666666666667
g07368	9	Spermatophyta	1
g07369	10	Magnoliopsida	1
g07370	9	Spermatophyta	1
g07371	17	Brassicales	1
g07372	3	Viridiplantae	0.928571428571429
g07373	14	Pentapetalae	1
g07374	6	Embryophyta	1
g07375	2	Eukaryota	1
g07376	10	Magnoliopsida	1
g07377	6	Embryophyta	1
g07378	1	cellular organisms	1
g07379	11	Mesangiospermae	0.857142857142857
g07380	17	Brassicales	1
g07381	20	Arabidopsis	1
g07384	1	cellular organisms	1
g07385	17	Brassicales	1
g07386	22	Arabidopsis halleri subsp. gemmifera	1
g07387	7	Tracheophyta	0.636363636363636
g07390	20	Arabidopsis	1
g07392	20	Arabidopsis	1
g07395	5	Streptophytina	0.923076923076923
g07396	17	Brassicales	1
g07398	9	Spermatophyta	1
g07399	10	Magnoliopsida	1
g07400	9	Spermatophyta	1
g07401	17	Brassicales	1
g07402	17	Brassicales	1
g07403	3	Viridiplantae	0.928571428571429
g07404	18	Brassicaceae	1
g07405	10	Magnoliopsida	1
g07406	17	Brassicales	1
g07408	11	Mesangiospermae	0.857142857142857
g07409	18	Brassicaceae	1
g07410	17	Brassicales	1
g07411	15	rosids	1
g07412	10	Magnoliopsida	1
g07413	17	Brassicales	1
g07414	18	Brassicaceae	1
g07415	15	rosids	1
g07416	11	Mesangiospermae	0.857142857142857
g07417	9	Spermatophyta	1
g07418	17	Brassicales	1
g07419	5	Streptophytina	0.923076923076923
g07420	6	Embryophyta	0.916666666666667
g07421	18	Brassicaceae	1
g07422	6	Embryophyta	1
g07423	2	Eukaryota	1
g07424	17	Brassicales	1
g07425	17	Brassicales	1
g07426	7	Tracheophyta	1
g07427	18	Brassicaceae	1
g07428	9	Spermatophyta	1
g07429	18	Brassicaceae	1
g07430	11	Mesangiospermae	1
g07431	18	Brassicaceae	1
g07432	18	Brassicaceae	1
g07433	17	Brassicales	1
g07434	18	Brassicaceae	1
g07435	5	Streptophytina	0.923076923076923
g07436	5	Streptophytina	1
g07437	6	Embryophyta	1
g07438	6	Embryophyta	1
g07439	3	Viridiplantae	1
g07440	17	Brassicales	1
g07441	6	Embryophyta	0.833333333333333
g07442	18	Brassicaceae	1
g07443	6	Embryophyta	0.666666666666667
g07444	10	Magnoliopsida	1
g07445	18	Brassicaceae	1
g07446	8	Euphyllophyta	1
g07447	14	Pentapetalae	1
g07448	11	Mesangiospermae	0.857142857142857
g07449	18	Brassicaceae	1
g07450	1	cellular organisms	0.9375
g07451	11	Mesangiospermae	0.857142857142857
g07452	6	Embryophyta	1
g07453	3	Viridiplantae	1
g07454	17	Brassicales	1
g07455	17	Brassicales	1
g07456	3	Viridiplantae	0.857142857142857
g07457	18	Brassicaceae	1
g07458	11	Mesangiospermae	0.857142857142857
g07462	11	Mesangiospermae	0.428571428571429
g07463	18	Brassicaceae	1
g07464	17	Brassicales	1
g07465	9	Spermatophyta	1
g07466	1	cellular organisms	1
g07467	5	Streptophytina	1
g07468	2	Eukaryota	1
g07470	6	Embryophyta	0.916666666666667
g07471	20	Arabidopsis	1
g07472	3	Viridiplantae	0.928571428571429
g07473	17	Brassicales	1
g07474	14	Pentapetalae	1
g07475	18	Brassicaceae	1
g07477	18	Brassicaceae	1
g07479	22	Arabidopsis halleri subsp. gemmifera	1
g07480	18	Brassicaceae	1
g07481	17	Brassicales	1
g07482	5	Streptophytina	0.923076923076923
g07483	20	Arabidopsis	1
g07485	3	Viridiplantae	0.928571428571429
g07486	11	Mesangiospermae	1
g07487	3	Viridiplantae	0.928571428571429
g07488	17	Brassicales	1
g07489	17	Brassicales	1
g07490	6	Embryophyta	0.916666666666667
g07491	6	Embryophyta	0.916666666666667
g07492	17	Brassicales	1
g07494	6	Embryophyta	1
g07495	18	Brassicaceae	1
g07496	17	Brassicales	1
g07497	3	Viridiplantae	1
g07498	17	Brassicales	1
g07500	5	Streptophytina	1
g07501	3	Viridiplantae	1
g07502	18	Brassicaceae	1
g07503	18	Brassicaceae	1
g07504	11	Mesangiospermae	0.857142857142857
g07505	18	Brassicaceae	1
g07506	22	Arabidopsis halleri subsp. gemmifera	1
g07507	22	Arabidopsis halleri subsp. gemmifera	1
g07509	2	Eukaryota	0.933333333333333
g07510	17	Brassicales	1
g07511	6	Embryophyta	0.916666666666667
g07512	18	Brassicaceae	1
g07513	9	Spermatophyta	0.888888888888889
g07514	1	cellular organisms	0.75
g07515	9	Spermatophyta	1
g07516	8	Euphyllophyta	1
g07517	11	Mesangiospermae	1
g07518	3	Viridiplantae	0.928571428571429
g07519	5	Streptophytina	1
g07520	20	Arabidopsis	1
g07521	6	Embryophyta	1
g07525	10	Magnoliopsida	0.875
g07529	18	Brassicaceae	1
g07530	5	Streptophytina	1
g07531	6	Embryophyta	1
g07533	6	Embryophyta	1
g07534	6	Embryophyta	1
g07535	10	Magnoliopsida	0.875
g07536	18	Brassicaceae	1
g07537	11	Mesangiospermae	1
g07538	17	Brassicales	1
g07539	8	Euphyllophyta	1
g07540	2	Eukaryota	0.866666666666667
g07543	6	Embryophyta	0.916666666666667
g07544	3	Viridiplantae	0.928571428571429
g07545	20	Arabidopsis	1
g07546	6	Embryophyta	1
g07547	17	Brassicales	1
g07548	10	Magnoliopsida	1
g07549	9	Spermatophyta	0.555555555555556
g07550	6	Embryophyta	1
g07551	20	Arabidopsis	1
g07552	5	Streptophytina	1
g07553	17	Brassicales	1
g07554	6	Embryophyta	1
g07555	2	Eukaryota	0.866666666666667
g07557	20	Arabidopsis	1
g07559	17	Brassicales	1
g07560	5	Streptophytina	1
g07561	18	Brassicaceae	1
g07562	6	Embryophyta	0.916666666666667
g07564	18	Brassicaceae	1
g07565	6	Embryophyta	1
g07567	3	Viridiplantae	0.928571428571429
g07568	3	Viridiplantae	0.928571428571429
g07569	2	Eukaryota	1
g07570	6	Embryophyta	1
g07571	18	Brassicaceae	1
g07572	18	Brassicaceae	1
g07574	6	Embryophyta	0.833333333333333
g07575	15	rosids	1
g07576	6	Embryophyta	1
g07577	10	Magnoliopsida	0.875
g07578	6	Embryophyta	1
g07579	18	Brassicaceae	1
g07580	18	Brassicaceae	1
g07581	18	Brassicaceae	1
g07582	18	Brassicaceae	1
g07583	18	Brassicaceae	1
g07584	20	Arabidopsis	1
g07585	17	Brassicales	1
g07586	17	Brassicales	1
g07587	17	Brassicales	1
g07588	3	Viridiplantae	1
g07589	6	Embryophyta	0.833333333333333
g07590	11	Mesangiospermae	0.857142857142857
g07591	10	Magnoliopsida	0.75
g07592	5	Streptophytina	1
g07593	18	Brassicaceae	1
g07594	5	Streptophytina	1
g07595	18	Brassicaceae	1
g07596	7	Tracheophyta	0.909090909090909
g07597	7	Tracheophyta	0.909090909090909
g07598	20	Arabidopsis	1
g07599	20	Arabidopsis	1
g07600	15	rosids	1
g07601	10	Magnoliopsida	1
g07602	3	Viridiplantae	0.785714285714286
g07603	22	Arabidopsis halleri subsp. gemmifera	1
g07604	6	Embryophyta	0.916666666666667
g07605	17	Brassicales	1
g07607	2	Eukaryota	1
g07608	18	Brassicaceae	1
g07609	10	Magnoliopsida	0.875
g07610	3	Viridiplantae	0.928571428571429
g07611	2	Eukaryota	1
g07612	10	Magnoliopsida	1
g07613	10	Magnoliopsida	1
g07614	2	Eukaryota	1
g07615	10	Magnoliopsida	1
g07616	9	Spermatophyta	1
g07617	22	Arabidopsis halleri subsp. gemmifera	1
g07618	20	Arabidopsis	1
g07619	20	Arabidopsis	1
g07620	20	Arabidopsis	1
g07621	22	Arabidopsis halleri subsp. gemmifera	1
g07623	11	Mesangiospermae	0.857142857142857
g07624	10	Magnoliopsida	1
g07625	9	Spermatophyta	1
g07626	18	Brassicaceae	1
g07627	9	Spermatophyta	1
g07628	18	Brassicaceae	1
g07630	15	rosids	0.8
g07631	5	Streptophytina	0.846153846153846
g07632	15	rosids	1
g07633	6	Embryophyta	1
g07634	6	Embryophyta	1
g07635	10	Magnoliopsida	1
g07636	10	Magnoliopsida	1
g07638	22	Arabidopsis halleri subsp. gemmifera	1
g07639	22	Arabidopsis halleri subsp. gemmifera	1
g07640	1	cellular organisms	0.875
g07641	6	Embryophyta	1
g07642	9	Spermatophyta	1
g07643	22	Arabidopsis halleri subsp. gemmifera	1
g07644	20	Arabidopsis	1
g07649	22	Arabidopsis halleri subsp. gemmifera	1
g07650	18	Brassicaceae	1
g07652	5	Streptophytina	0.846153846153846
g07654	20	Arabidopsis	1
g07656	2	Eukaryota	0.866666666666667
g07657	9	Spermatophyta	1
g07658	9	Spermatophyta	1
g07660	11	Mesangiospermae	1
g07661	6	Embryophyta	0.916666666666667
g07662	11	Mesangiospermae	1
g07663	9	Spermatophyta	1
g07664	10	Magnoliopsida	1
g07665	6	Embryophyta	1
